layer_id,batch,tiles,status,cycles,energy_pj,mac_pj,buffer_pj,bus_pj,ubuf_pj,K,B,H,W
1,16,9,ok,51984,2614005.0432000002,2614005.0432000002,0,0,0,1,1,3,3
1,16,10,ok,45864,2562513.4079999998,2562513.4079999998,0,0,0,5,1,1,2
1,16,11,ok,42336,2601936.6912000002,2601936.6912000002,0,0,0,11,1,1,1
1,16,12,ok,38304,2568145.3056000001,2568145.3056000001,0,0,0,2,2,1,3
1,16,13,ok,35280,2562513.4079999998,2562513.4079999998,0,0,0,13,1,1,1
1,16,14,ok,32256,2523090.1248000003,2523090.1248000003,0,0,0,1,2,1,7
1,16,15,ok,31122,2608272.5760000004,2608272.5760000004,0,0,0,5,1,1,3
1,16,16,ok,28224,2523090.1247999999,2523090.1247999999,0,0,0,2,2,2,2
1,32,1,ok,903168,5046180.2495999997,5046180.2495999997,0,0,0,1,1,1,1
1,32,2,ok,451584,5046180.2495999997,5046180.2495999997,0,0,0,1,1,1,2
1,32,3,ok,306432,5136290.6112000002,5136290.6112000002,0,0,0,1,1,1,3
1,32,4,ok,225792,5046180.2495999997,5046180.2495999997,0,0,0,1,2,1,2
1,32,5,ok,183456,5125026.8159999996,5125026.8159999996,0,0,0,5,1,1,1
1,32,6,ok,153216,5136290.6112000002,5136290.6112000002,0,0,0,1,2,1,3
1,32,7,ok,129024,5046180.2496000007,5046180.2496000007,0,0,0,1,1,1,7
1,32,8,ok,112896,5046180.2495999997,5046180.2495999997,0,0,0,1,2,2,2
1,32,9,ok,103968,5228010.0864000004,5228010.0864000004,0,0,0,1,1,3,3
1,32,10,ok,91728,5125026.8159999996,5125026.8159999996,0,0,0,5,1,1,2
1,32,11,ok,84672,5203873.3824000005,5203873.3824000005,0,0,0,1,11,1,1
1,32,12,ok,76608,5136290.6112000002,5136290.6112000002,0,0,0,2,2,1,3
1,32,13,ok,70560,5125026.8159999996,5125026.8159999996,0,0,0,13,1,1,1
1,32,14,ok,64512,5046180.2496000007,5046180.2496000007,0,0,0,1,2,1,7
1,32,15,ok,62244,5216545.1520000007,5216545.1520000007,0,0,0,5,1,1,3
1,32,16,ok,56448,5046180.2495999997,5046180.2495999997,0,0,0,2,2,2,2
1,64,1,ok,1806336,10092360.499199999,10092360.499199999,0,0,0,1,1,1,1
1,64,2,ok,903168,10092360.499199999,10092360.499199999,0,0,0,1,1,1,2
1,64,3,ok,612864,10272581.2224,10272581.2224,0,0,0,1,1,1,3
1,64,4,ok,451584,10092360.499199999,10092360.499199999,0,0,0,1,2,1,2
1,64,5,ok,366912,10250053.631999999,10250053.631999999,0,0,0,1,5,1,1
1,64,6,ok,306432,10272581.2224,10272581.2224,0,0,0,1,2,1,3
1,64,7,ok,258048,10092360.499200001,10092360.499200001,0,0,0,1,1,1,7
1,64,8,ok,225792,10092360.499199999,10092360.499199999,0,0,0,1,2,2,2
1,64,9,ok,207936,10456020.172800001,10456020.172800001,0,0,0,1,1,3,3
1,64,10,ok,183456,10250053.631999999,10250053.631999999,0,0,0,1,5,1,2
1,64,11,ok,169344,10407746.764800001,10407746.764800001,0,0,0,1,11,1,1
1,64,12,ok,153216,10272581.2224,10272581.2224,0,0,0,2,2,1,3
1,64,13,ok,141120,10250053.631999999,10250053.631999999,0,0,0,1,13,1,1
1,64,14,ok,129024,10092360.499200001,10092360.499200001,0,0,0,1,2,1,7
1,64,15,ok,124488,10433090.304000001,10433090.304000001,0,0,0,1,5,1,3
1,64,16,ok,112896,10092360.499199999,10092360.499199999,0,0,0,2,2,2,2
2,1,1,ok,12544,3920254.7711999998,231211.00799999997,3097487.9743999997,0,591555.78879999998,1,1,1,1
